# DONGS Simulation Log
# Started: 20250826-231728
# LLM base: http://192.168.0.10:11434
# Model: llama3:latest
# Note: all creatures died
timestamp	dong_id	age	energy	fitness	gene_max_intel	gene_nn_growth	gene_pref_eat	gene_pref_play	gene_pref_breed	gene_explore_bias	gene_move_scalar	w1_0_0	w1_0_1	w1_0_2	w1_0_3	w1_1_0	w1_1_1	w1_1_2	w1_1_3	w1_2_0	w1_2_1	w1_2_2	w1_2_3	w1_3_0	w1_3_1	w1_3_2	w1_3_3	w1_4_0	w1_4_1	w1_4_2	w1_4_3	w1_5_0	w1_5_1	w1_5_2	w1_5_3	w1_6_0	w1_6_1	w1_6_2	w1_6_3	w1_7_0	w1_7_1	w1_7_2	w1_7_3	b1_0	b1_1	b1_2	b1_3	b1_4	b1_5	b1_6	b1_7	w2_0_0	w2_0_1	w2_0_2	w2_0_3	w2_0_4	w2_0_5	w2_0_6	w2_0_7	w2_1_0	w2_1_1	w2_1_2	w2_1_3	w2_1_4	w2_1_5	w2_1_6	w2_1_7	b2_0	b2_1
23:19:01	DONG0009	79.07	4.21	2.562	1.109	1.131	1.220	0.717	1.203	1.162	0.908	0.2270	0.8872	-0.1082	0.1446	0.1629	-0.1649	0.9427	-0.3928	0.7809	-0.2682	-0.0322	-0.8460	-0.4345	0.6413	0.4496	-0.6677	-1.0675	-0.2433	-0.3111	0.0706	0.2410	-0.2413	1.2416	-0.0788	0.0887	-0.4703	-0.2637	1.0675	-0.1175	-0.0215	0.2788	0.9057	1.0770	-0.5377	0.3966	0.4583	0.2511	0.5793	0.1930	0.5162	0.4568	0.5678	0.1687	-0.8989	-0.1531	-0.5311	-0.4104	0.7666	1.0180	0.0435	0.0965	0.8776	-0.1971	-0.4974	0.1737	0.1459	1.2102	0.5204
23:19:01	DONG0011	79.07	0.71	2.564	1.109	1.076	0.973	1.162	1.398	1.157	1.114	-0.0600	-0.7646	0.1644	0.2394	0.1231	0.4700	0.3582	-0.1199	-0.9942	0.0283	-0.0358	-0.3939	-1.2667	0.2967	-0.3406	-1.1457	0.2302	0.0566	-0.7016	0.4233	0.1477	0.3826	-0.3095	0.5551	-0.5604	0.2366	0.0918	0.2215	-0.4795	0.7713	0.4852	0.7007	1.3002	-1.1223	0.0969	0.0409	0.0225	-0.4592	1.0376	-0.3264	-0.6533	0.3187	0.5239	0.7627	-0.3358	-0.1631	-0.2668	1.3284	-0.6723	0.1227	1.3870	-0.1112	0.4968	0.5246	-0.2098	1.0898	0.0945	-0.7334
23:19:01	DONG0012	79.07	0.46	2.149	0.930	1.025	1.129	1.356	1.371	1.179	1.141	1.2074	-0.3633	0.7461	0.3803	-0.6839	0.0189	0.8479	-0.3844	0.1368	-0.4183	-0.5442	0.9962	-1.1957	0.6270	1.0152	1.5375	-0.0264	0.6263	-0.6200	0.9786	-0.2007	0.0106	-1.0016	0.9070	-0.0375	-0.2987	-0.4104	-0.0235	0.0557	-0.8301	0.5215	-0.2920	0.6731	-1.1272	0.0666	-0.3073	-0.6644	-0.3636	-0.2795	0.5445	-0.3984	-0.6556	-0.2180	-0.4833	0.2527	0.3438	1.1310	1.1874	-0.4656	-0.4250	0.3561	0.3819	-0.6182	0.3802	-0.9439	-0.2998	-0.3319	1.0737
23:19:01	DONG0014	79.07	0.76	2.006	0.868	0.932	0.916	0.768	1.163	0.910	1.045	0.7072	-0.7046	0.8653	-1.1906	0.2146	-0.5874	0.2900	-0.4703	-0.0181	-0.9918	0.3124	0.7023	-0.2560	0.1404	-0.6205	-0.1019	0.4085	-0.3723	0.8391	-0.7502	0.3220	0.0749	-0.3314	0.7413	-1.2839	0.6251	0.0702	-0.1243	-1.2058	0.0905	0.1099	0.4887	-0.5368	-0.2523	-0.2031	0.2509	-0.0758	0.9815	0.4878	-0.0782	-0.9551	0.3225	0.1754	0.1675	-0.3676	-0.1932	-0.8455	0.6405	0.5879	0.1091	-1.5908	0.4791	-0.4486	-0.3543	-0.9475	0.7577	0.1744	-0.5475
23:19:01	DONG0015	79.07	1.54	2.244	0.971	1.127	1.245	0.754	1.276	0.971	1.060	0.0658	0.2059	-0.2098	-1.0277	0.1419	0.5893	-1.2215	-0.9334	-0.2475	-0.5406	-0.0446	0.9568	-1.5907	0.2207	-0.1969	-0.1501	-0.1534	0.0625	0.1890	-0.5873	0.1799	-0.0423	-0.0198	-0.6549	0.4202	0.6854	-0.7480	0.7769	0.4295	-0.6743	0.7058	1.2518	1.3685	-0.0215	-0.8233	0.6794	0.5221	0.9422	0.3313	-0.7908	0.7411	0.3307	0.6280	-0.1904	-1.3272	0.4777	-1.4575	-0.0426	1.1685	0.5629	-0.5686	0.4585	0.6200	-1.2081	0.2405	-0.2436	-0.3797	-0.0857
23:19:01	DONG0016	79.07	0.04	2.769	1.198	0.981	1.011	1.198	1.371	1.203	1.076	-0.1045	-0.3545	-0.3583	-0.1943	0.4519	1.0065	-0.1542	0.0132	-0.6168	-0.5642	-0.1394	-0.1660	-0.0499	0.4284	-0.0628	1.3451	-0.7772	0.1664	0.1164	-0.0950	0.0101	-0.2329	-0.3037	-0.3792	-0.3132	0.1112	0.2768	1.7686	-0.3131	-0.0663	0.4598	-0.6161	0.8892	-0.0174	-0.9825	-0.0641	-0.4367	-0.5195	0.1151	-0.5902	0.0827	0.5201	0.6130	0.4779	0.1376	-0.0603	0.3193	0.0746	0.9459	-1.0832	-0.0046	-0.6804	0.6012	-0.2881	0.6510	0.6277	0.4160	0.1865
23:19:01	DONG0017	79.07	4.71	2.166	0.922	1.191	0.764	0.853	0.657	1.302	1.084	-0.5556	0.4334	0.6519	0.0441	-0.5733	0.1775	0.3352	-0.0800	-0.6519	0.3335	0.4099	0.3109	-0.0172	0.7935	0.3868	0.3863	-0.8925	-0.3978	0.0444	0.4221	-0.5151	-0.2821	0.3700	-0.1902	0.6378	-1.1351	0.3752	0.0129	0.0498	0.3212	0.4580	-0.7155	-0.0922	-0.1061	0.3760	0.2180	-0.0129	-0.5409	1.5184	-0.6265	-1.1259	-0.2612	0.6778	-0.2836	-0.5812	0.3604	-0.4195	0.0252	0.8756	-0.3455	-0.2276	0.2123	-1.1544	-0.2457	0.2605	0.0687	0.0440	0.4376
23:19:01	DONG0018	79.07	0.92	2.097	0.907	0.821	0.618	1.113	0.628	1.367	1.049	0.3882	-0.6119	0.8113	0.3615	0.4575	0.3374	0.0937	-0.7445	0.6704	-0.3571	-0.5184	-0.2100	0.6748	0.1154	0.8625	0.4809	-0.5768	-0.9713	0.5039	0.4963	-0.4962	-0.0034	0.7811	0.3584	0.3247	-0.3167	-0.7734	0.6582	-0.6789	-0.2833	1.1463	-0.4669	-0.0037	0.1516	-0.3401	0.1744	0.2922	1.0092	0.5900	0.7098	-0.7096	0.2622	-0.5386	0.6732	-0.8027	-0.4730	-0.1862	0.3643	-0.6298	0.4431	0.3844	0.2150	-0.6612	0.2931	-0.6934	-1.6836	0.3739	0.3058
23:19:01	DONG0019	79.07	1.39	2.166	0.914	1.134	1.215	0.656	0.967	1.369	1.050	0.2608	-0.3153	0.5864	0.0725	-0.5343	-0.2976	0.1456	-0.4974	-0.6175	-0.4669	0.0477	-0.2359	-0.2049	-0.2316	0.3078	0.5099	1.0562	-0.6452	-0.4697	1.1108	0.0261	-0.7716	0.0317	-0.4313	0.2952	0.6269	-0.7501	-0.9483	-0.3015	-0.7212	-0.7219	0.8835	0.6301	1.0661	-0.9078	-0.2332	-0.0521	0.6485	-0.2301	-1.3197	-0.1618	0.4479	-0.4598	0.5973	0.9110	-0.0221	-0.7780	-0.3629	0.6367	-0.4144	0.4542	0.0839	-0.4613	-0.1992	0.7672	0.7147	-0.0136	0.2665
23:19:01	DONG0021	79.07	0.90	2.413	1.044	1.092	0.810	0.962	1.312	1.089	0.943	-0.1756	0.7227	-0.4162	-0.4231	-0.6943	-0.1754	-0.4577	0.7618	0.1006	0.4655	-0.4504	0.2447	0.3175	-0.3745	-0.0966	-0.3288	0.9201	0.0783	-0.1175	-0.8934	0.9920	0.0320	1.4640	-0.9274	0.5897	0.4666	-0.0203	0.3007	-0.0179	0.0939	0.5459	0.5012	0.6824	-0.1520	-0.1245	0.0358	-0.2778	-0.4120	0.2272	-0.4867	-0.2938	0.3891	0.7893	0.2760	0.0743	-0.3149	-0.3652	-0.6014	0.6844	0.1727	0.0614	0.0196	0.6447	0.0225	0.3374	0.6031	-0.4122	0.5289
23:19:01	DONG0023	79.07	0.30	2.647	1.146	0.821	1.196	1.037	1.024	0.977	1.059	-0.0447	-0.7795	-0.1779	0.0623	-0.3930	0.5379	-0.1087	-0.4129	-1.0381	0.4380	-0.3132	-0.3522	0.1961	0.6220	0.7662	-0.0768	0.7457	0.6439	-0.4627	-0.3919	0.7899	-0.3976	-1.7481	1.1107	0.7022	0.6228	1.6765	-0.5105	-0.3749	-0.7406	0.2394	-1.0837	0.5013	-0.7105	0.5019	0.0702	-0.2759	0.6267	0.2989	-0.2088	0.5463	0.0789	-0.2697	-0.0073	-1.3813	-0.1025	-0.0507	0.0870	-1.0727	0.3500	-0.0343	-0.1500	0.5991	-0.7828	0.4171	0.0542	-0.3061	-1.1674
23:19:01	DONG0024	79.07	3.59	2.888	1.166	0.998	0.778	1.375	1.375	1.354	1.084	0.0112	0.6741	0.1971	-0.0126	0.8584	0.0333	1.2552	-0.1719	-0.8346	0.3419	1.1090	0.3819	-0.1250	-0.5525	-0.6220	1.3308	0.1924	-0.3354	0.1669	0.3511	0.1910	0.6782	-0.2772	0.1398	0.1585	0.1247	-0.4224	-1.0252	-0.5447	0.1433	-0.9678	0.4718	-0.2761	0.3058	-0.1897	-1.2142	0.4809	1.1212	1.0706	0.0816	-0.8914	-0.2018	0.5585	-0.9437	-0.8730	1.1133	-0.7753	-0.5981	0.6479	-0.2362	0.0516	0.3230	0.2988	0.0232	0.2898	0.5620	-0.3519	-0.1298
23:19:03	DONG0001	80.77	0.05	2.126	0.898	0.913	0.828	0.613	0.746	1.360	1.121	0.1663	-0.8855	-0.7590	-0.5048	-0.3502	0.0219	1.6257	0.1305	0.3065	0.1733	-0.1576	0.4663	0.1075	-0.2531	-1.0022	-0.3537	0.0150	-0.4467	0.4194	0.5101	-0.0991	0.2152	-0.4883	1.7044	-0.3995	0.0253	0.2771	-1.7824	0.3018	0.0746	-0.4273	0.4096	0.0851	0.1094	1.2475	-0.9038	-0.2869	-0.2745	-0.1090	-0.0336	0.1455	-0.5172	0.5908	-0.0827	-0.5575	-0.0974	-0.3100	-0.6937	-0.1882	-0.2754	0.3947	0.3892	0.8177	0.5212	-1.1352	0.1153	0.5925	0.6215
23:19:03	DONG0002	80.77	4.49	2.408	1.020	1.060	1.351	0.720	1.233	1.179	1.019	-1.1147	0.7017	0.6015	0.7338	-0.2173	0.2554	0.3565	0.8478	-0.6726	0.6347	0.4824	0.2048	0.3625	-0.5939	0.5604	-0.2331	-0.0515	-0.3138	0.7344	0.2261	0.3929	-0.3934	0.8359	0.3154	0.4465	0.5847	0.0449	0.1174	0.3891	-0.6779	-0.6110	-0.3875	-0.3695	-0.0009	0.0381	-0.1408	-0.5402	0.7252	-0.0428	0.2302	0.0497	0.4881	-0.5144	-0.7059	0.0154	1.8524	0.7109	0.0566	-0.6289	-0.1773	-0.4112	-0.5764	-0.5509	-1.4924	-0.1378	-1.3723	0.3786	0.5556
23:19:03	DONG0004	80.77	0.42	2.274	0.964	1.190	0.707	1.367	0.852	0.995	0.972	-0.2623	-0.1038	0.1606	0.1789	0.4317	1.0429	0.1939	-0.2636	1.0191	0.1600	0.5608	0.2298	-0.5963	-0.2240	1.0194	0.0711	0.0281	0.1145	0.2736	-0.1609	-0.0802	-1.3694	-0.0888	-0.2492	-0.1997	-0.3498	0.5463	-1.1728	0.2156	-0.4188	0.2382	-1.3099	-0.5737	-0.3175	-0.1135	-1.2377	-0.4970	-0.7517	-0.4416	-0.5286	-0.7937	-0.1065	-1.0856	0.0056	-0.1079	-0.3883	-0.0186	0.0842	0.7522	0.0520	0.1536	-0.4442	0.7641	-0.5470	0.6450	0.2102	-0.6241	-0.3770
23:19:03	DONG0006	80.77	0.20	2.620	1.110	1.091	1.135	1.211	0.971	1.095	1.139	-1.2643	-1.0541	-0.1012	0.9100	0.0323	-0.8261	-0.0277	0.2457	0.5744	0.9125	-0.6019	0.0372	0.4105	0.8791	-0.7917	0.7803	-1.1507	-1.1969	-0.1161	-0.9429	0.8826	0.3621	1.0663	-0.4200	-0.8311	1.2871	-0.9584	0.5470	-0.6925	-0.4860	0.7646	-0.4369	-0.6621	0.3994	0.6078	-0.0896	-0.7536	0.1947	-0.6129	0.6215	-0.2576	1.5062	-0.6464	-0.2546	-0.1734	0.5030	0.1131	-0.6264	0.5089	1.2656	0.2960	0.9636	-0.1071	-0.9599	-0.3459	-0.4378	-0.1136	-0.0813
23:19:03	DONG0008	80.77	1.76	2.598	1.093	1.063	0.832	1.136	1.091	1.284	0.975	-0.0693	-0.4107	-0.3576	-0.2478	-0.5567	0.7148	0.4083	-0.3345	0.5740	-0.8675	0.4682	0.6061	-0.1810	-0.2640	0.1892	-0.2563	-0.5983	-1.0571	-1.3093	-0.3617	0.3307	-0.3125	0.0836	-0.2462	-0.2295	-0.0524	-0.2781	1.4938	0.5942	1.2217	-0.4582	0.1030	0.2571	-0.3702	0.4273	0.1404	-0.3900	-0.3942	0.2373	0.3244	0.2255	-0.5650	0.5424	-0.4217	-0.5747	-0.2974	-0.6635	0.9434	-0.5965	0.1442	0.0645	-1.0101	-0.7783	-0.4922	0.3592	-0.3918	0.1468	-0.8533
23:19:03	DONG0009	80.77	4.09	2.616	1.109	1.131	1.220	0.717	1.203	1.162	0.908	0.2270	0.8872	-0.1082	0.1446	0.1629	-0.1649	0.9427	-0.3928	0.7809	-0.2682	-0.0322	-0.8460	-0.4345	0.6413	0.4496	-0.6677	-1.0675	-0.2433	-0.3111	0.0706	0.2410	-0.2413	1.2416	-0.0788	0.0887	-0.4703	-0.2637	1.0675	-0.1175	-0.0215	0.2788	0.9057	1.0770	-0.5377	0.3966	0.4583	0.2511	0.5793	0.1930	0.5162	0.4568	0.5678	0.1687	-0.8989	-0.1531	-0.5311	-0.4104	0.7666	1.0180	0.0435	0.0965	0.8776	-0.1971	-0.4974	0.1737	0.1459	1.2102	0.5204
23:19:03	DONG0011	80.77	0.56	2.618	1.109	1.076	0.973	1.162	1.398	1.157	1.114	-0.0600	-0.7646	0.1644	0.2394	0.1231	0.4700	0.3582	-0.1199	-0.9942	0.0283	-0.0358	-0.3939	-1.2667	0.2967	-0.3406	-1.1457	0.2302	0.0566	-0.7016	0.4233	0.1477	0.3826	-0.3095	0.5551	-0.5604	0.2366	0.0918	0.2215	-0.4795	0.7713	0.4852	0.7007	1.3002	-1.1223	0.0969	0.0409	0.0225	-0.4592	1.0376	-0.3264	-0.6533	0.3187	0.5239	0.7627	-0.3358	-0.1631	-0.2668	1.3284	-0.6723	0.1227	1.3870	-0.1112	0.4968	0.5246	-0.2098	1.0898	0.0945	-0.7334
23:19:03	DONG0012	80.77	0.28	2.194	0.930	1.025	1.129	1.356	1.371	1.179	1.141	1.2074	-0.3633	0.7461	0.3803	-0.6839	0.0189	0.8479	-0.3844	0.1368	-0.4183	-0.5442	0.9962	-1.1957	0.6270	1.0152	1.5375	-0.0264	0.6263	-0.6200	0.9786	-0.2007	0.0106	-1.0016	0.9070	-0.0375	-0.2987	-0.4104	-0.0235	0.0557	-0.8301	0.5215	-0.2920	0.6731	-1.1272	0.0666	-0.3073	-0.6644	-0.3636	-0.2795	0.5445	-0.3984	-0.6556	-0.2180	-0.4833	0.2527	0.3438	1.1310	1.1874	-0.4656	-0.4250	0.3561	0.3819	-0.6182	0.3802	-0.9439	-0.2998	-0.3319	1.0737
23:19:03	DONG0014	80.77	0.60	2.048	0.868	0.932	0.916	0.768	1.163	0.910	1.045	0.7072	-0.7046	0.8653	-1.1906	0.2146	-0.5874	0.2900	-0.4703	-0.0181	-0.9918	0.3124	0.7023	-0.2560	0.1404	-0.6205	-0.1019	0.4085	-0.3723	0.8391	-0.7502	0.3220	0.0749	-0.3314	0.7413	-1.2839	0.6251	0.0702	-0.1243	-1.2058	0.0905	0.1099	0.4887	-0.5368	-0.2523	-0.2031	0.2509	-0.0758	0.9815	0.4878	-0.0782	-0.9551	0.3225	0.1754	0.1675	-0.3676	-0.1932	-0.8455	0.6405	0.5879	0.1091	-1.5908	0.4791	-0.4486	-0.3543	-0.9475	0.7577	0.1744	-0.5475
23:19:03	DONG0015	80.77	1.42	2.291	0.971	1.127	1.245	0.754	1.276	0.971	1.060	0.0658	0.2059	-0.2098	-1.0277	0.1419	0.5893	-1.2215	-0.9334	-0.2475	-0.5406	-0.0446	0.9568	-1.5907	0.2207	-0.1969	-0.1501	-0.1534	0.0625	0.1890	-0.5873	0.1799	-0.0423	-0.0198	-0.6549	0.4202	0.6854	-0.7480	0.7769	0.4295	-0.6743	0.7058	1.2518	1.3685	-0.0215	-0.8233	0.6794	0.5221	0.9422	0.3313	-0.7908	0.7411	0.3307	0.6280	-0.1904	-1.3272	0.4777	-1.4575	-0.0426	1.1685	0.5629	-0.5686	0.4585	0.6200	-1.2081	0.2405	-0.2436	-0.3797	-0.0857
23:19:03	DONG0017	80.77	4.54	2.211	0.922	1.191	0.764	0.853	0.657	1.302	1.084	-0.5556	0.4334	0.6519	0.0441	-0.5733	0.1775	0.3352	-0.0800	-0.6519	0.3335	0.4099	0.3109	-0.0172	0.7935	0.3868	0.3863	-0.8925	-0.3978	0.0444	0.4221	-0.5151	-0.2821	0.3700	-0.1902	0.6378	-1.1351	0.3752	0.0129	0.0498	0.3212	0.4580	-0.7155	-0.0922	-0.1061	0.3760	0.2180	-0.0129	-0.5409	1.5184	-0.6265	-1.1259	-0.2612	0.6778	-0.2836	-0.5812	0.3604	-0.4195	0.0252	0.8756	-0.3455	-0.2276	0.2123	-1.1544	-0.2457	0.2605	0.0687	0.0440	0.4376
23:19:03	DONG0018	80.77	0.76	2.141	0.907	0.821	0.618	1.113	0.628	1.367	1.049	0.3882	-0.6119	0.8113	0.3615	0.4575	0.3374	0.0937	-0.7445	0.6704	-0.3571	-0.5184	-0.2100	0.6748	0.1154	0.8625	0.4809	-0.5768	-0.9713	0.5039	0.4963	-0.4962	-0.0034	0.7811	0.3584	0.3247	-0.3167	-0.7734	0.6582	-0.6789	-0.2833	1.1463	-0.4669	-0.0037	0.1516	-0.3401	0.1744	0.2922	1.0092	0.5900	0.7098	-0.7096	0.2622	-0.5386	0.6732	-0.8027	-0.4730	-0.1862	0.3643	-0.6298	0.4431	0.3844	0.2150	-0.6612	0.2931	-0.6934	-1.6836	0.3739	0.3058
23:19:03	DONG0019	80.77	1.24	2.211	0.914	1.134	1.215	0.656	0.967	1.369	1.050	0.2608	-0.3153	0.5864	0.0725	-0.5343	-0.2976	0.1456	-0.4974	-0.6175	-0.4669	0.0477	-0.2359	-0.2049	-0.2316	0.3078	0.5099	1.0562	-0.6452	-0.4697	1.1108	0.0261	-0.7716	0.0317	-0.4313	0.2952	0.6269	-0.7501	-0.9483	-0.3015	-0.7212	-0.7219	0.8835	0.6301	1.0661	-0.9078	-0.2332	-0.0521	0.6485	-0.2301	-1.3197	-0.1618	0.4479	-0.4598	0.5973	0.9110	-0.0221	-0.7780	-0.3629	0.6367	-0.4144	0.4542	0.0839	-0.4613	-0.1992	0.7672	0.7147	-0.0136	0.2665
23:19:03	DONG0021	80.77	0.75	2.464	1.044	1.092	0.810	0.962	1.312	1.089	0.943	-0.1756	0.7227	-0.4162	-0.4231	-0.6943	-0.1754	-0.4577	0.7618	0.1006	0.4655	-0.4504	0.2447	0.3175	-0.3745	-0.0966	-0.3288	0.9201	0.0783	-0.1175	-0.8934	0.9920	0.0320	1.4640	-0.9274	0.5897	0.4666	-0.0203	0.3007	-0.0179	0.0939	0.5459	0.5012	0.6824	-0.1520	-0.1245	0.0358	-0.2778	-0.4120	0.2272	-0.4867	-0.2938	0.3891	0.7893	0.2760	0.0743	-0.3149	-0.3652	-0.6014	0.6844	0.1727	0.0614	0.0196	0.6447	0.0225	0.3374	0.6031	-0.4122	0.5289
23:19:03	DONG0023	80.77	0.14	2.704	1.146	0.821	1.196	1.037	1.024	0.977	1.059	-0.0447	-0.7795	-0.1779	0.0623	-0.3930	0.5379	-0.1087	-0.4129	-1.0381	0.4380	-0.3132	-0.3522	0.1961	0.6220	0.7662	-0.0768	0.7457	0.6439	-0.4627	-0.3919	0.7899	-0.3976	-1.7481	1.1107	0.7022	0.6228	1.6765	-0.5105	-0.3749	-0.7406	0.2394	-1.0837	0.5013	-0.7105	0.5019	0.0702	-0.2759	0.6267	0.2989	-0.2088	0.5463	0.0789	-0.2697	-0.0073	-1.3813	-0.1025	-0.0507	0.0870	-1.0727	0.3500	-0.0343	-0.1500	0.5991	-0.7828	0.4171	0.0542	-0.3061	-1.1674
23:19:03	DONG0024	80.77	3.45	2.945	1.166	0.998	0.778	1.375	1.375	1.354	1.084	0.0112	0.6741	0.1971	-0.0126	0.8584	0.0333	1.2552	-0.1719	-0.8346	0.3419	1.1090	0.3819	-0.1250	-0.5525	-0.6220	1.3308	0.1924	-0.3354	0.1669	0.3511	0.1910	0.6782	-0.2772	0.1398	0.1585	0.1247	-0.4224	-1.0252	-0.5447	0.1433	-0.9678	0.4718	-0.2761	0.3058	-0.1897	-1.2142	0.4809	1.1212	1.0706	0.0816	-0.8914	-0.2018	0.5585	-0.9437	-0.8730	1.1133	-0.7753	-0.5981	0.6479	-0.2362	0.0516	0.3230	0.2988	0.0232	0.2898	0.5620	-0.3519	-0.1298
23:19:05	DONG0002	82.48	6.61	2.445	1.020	1.060	1.351	0.720	1.233	1.179	1.019	-1.1147	0.7017	0.6015	0.7338	-0.2173	0.2554	0.3565	0.8478	-0.6726	0.6347	0.4824	0.2048	0.3625	-0.5939	0.5604	-0.2331	-0.0515	-0.3138	0.7344	0.2261	0.3929	-0.3934	0.8359	0.3154	0.4465	0.5847	0.0449	0.1174	0.3891	-0.6779	-0.6110	-0.3875	-0.3695	-0.0009	0.0381	-0.1408	-0.5402	0.7252	-0.0428	0.2302	0.0497	0.4881	-0.5144	-0.7059	0.0154	1.8524	0.7109	0.0566	-0.6289	-0.1773	-0.4112	-0.5764	-0.5509	-1.4924	-0.1378	-1.3723	0.3786	0.5556
23:19:05	DONG0004	82.48	0.30	2.309	0.964	1.190	0.707	1.367	0.852	0.995	0.972	-0.2623	-0.1038	0.1606	0.1789	0.4317	1.0429	0.1939	-0.2636	1.0191	0.1600	0.5608	0.2298	-0.5963	-0.2240	1.0194	0.0711	0.0281	0.1145	0.2736	-0.1609	-0.0802	-1.3694	-0.0888	-0.2492	-0.1997	-0.3498	0.5463	-1.1728	0.2156	-0.4188	0.2382	-1.3099	-0.5737	-0.3175	-0.1135	-1.2377	-0.4970	-0.7517	-0.4416	-0.5286	-0.7937	-0.1065	-1.0856	0.0056	-0.1079	-0.3883	-0.0186	0.0842	0.7522	0.0520	0.1536	-0.4442	0.7641	-0.5470	0.6450	0.2102	-0.6241	-0.3770
23:19:05	DONG0006	82.48	0.08	2.660	1.110	1.091	1.135	1.211	0.971	1.095	1.139	-1.2643	-1.0541	-0.1012	0.9100	0.0323	-0.8261	-0.0277	0.2457	0.5744	0.9125	-0.6019	0.0372	0.4105	0.8791	-0.7917	0.7803	-1.1507	-1.1969	-0.1161	-0.9429	0.8826	0.3621	1.0663	-0.4200	-0.8311	1.2871	-0.9584	0.5470	-0.6925	-0.4860	0.7646	-0.4369	-0.6621	0.3994	0.6078	-0.0896	-0.7536	0.1947	-0.6129	0.6215	-0.2576	1.5062	-0.6464	-0.2546	-0.1734	0.5030	0.1131	-0.6264	0.5089	1.2656	0.2960	0.9636	-0.1071	-0.9599	-0.3459	-0.4378	-0.1136	-0.0813
23:19:05	DONG0008	82.48	1.68	2.637	1.093	1.063	0.832	1.136	1.091	1.284	0.975	-0.0693	-0.4107	-0.3576	-0.2478	-0.5567	0.7148	0.4083	-0.3345	0.5740	-0.8675	0.4682	0.6061	-0.1810	-0.2640	0.1892	-0.2563	-0.5983	-1.0571	-1.3093	-0.3617	0.3307	-0.3125	0.0836	-0.2462	-0.2295	-0.0524	-0.2781	1.4938	0.5942	1.2217	-0.4582	0.1030	0.2571	-0.3702	0.4273	0.1404	-0.3900	-0.3942	0.2373	0.3244	0.2255	-0.5650	0.5424	-0.4217	-0.5747	-0.2974	-0.6635	0.9434	-0.5965	0.1442	0.0645	-1.0101	-0.7783	-0.4922	0.3592	-0.3918	0.1468	-0.8533
23:19:05	DONG0009	82.48	4.00	2.656	1.109	1.131	1.220	0.717	1.203	1.162	0.908	0.2270	0.8872	-0.1082	0.1446	0.1629	-0.1649	0.9427	-0.3928	0.7809	-0.2682	-0.0322	-0.8460	-0.4345	0.6413	0.4496	-0.6677	-1.0675	-0.2433	-0.3111	0.0706	0.2410	-0.2413	1.2416	-0.0788	0.0887	-0.4703	-0.2637	1.0675	-0.1175	-0.0215	0.2788	0.9057	1.0770	-0.5377	0.3966	0.4583	0.2511	0.5793	0.1930	0.5162	0.4568	0.5678	0.1687	-0.8989	-0.1531	-0.5311	-0.4104	0.7666	1.0180	0.0435	0.0965	0.8776	-0.1971	-0.4974	0.1737	0.1459	1.2102	0.5204
23:19:05	DONG0011	82.48	0.45	2.658	1.109	1.076	0.973	1.162	1.398	1.157	1.114	-0.0600	-0.7646	0.1644	0.2394	0.1231	0.4700	0.3582	-0.1199	-0.9942	0.0283	-0.0358	-0.3939	-1.2667	0.2967	-0.3406	-1.1457	0.2302	0.0566	-0.7016	0.4233	0.1477	0.3826	-0.3095	0.5551	-0.5604	0.2366	0.0918	0.2215	-0.4795	0.7713	0.4852	0.7007	1.3002	-1.1223	0.0969	0.0409	0.0225	-0.4592	1.0376	-0.3264	-0.6533	0.3187	0.5239	0.7627	-0.3358	-0.1631	-0.2668	1.3284	-0.6723	0.1227	1.3870	-0.1112	0.4968	0.5246	-0.2098	1.0898	0.0945	-0.7334
23:19:05	DONG0012	82.48	0.15	2.228	0.930	1.025	1.129	1.356	1.371	1.179	1.141	1.2074	-0.3633	0.7461	0.3803	-0.6839	0.0189	0.8479	-0.3844	0.1368	-0.4183	-0.5442	0.9962	-1.1957	0.6270	1.0152	1.5375	-0.0264	0.6263	-0.6200	0.9786	-0.2007	0.0106	-1.0016	0.9070	-0.0375	-0.2987	-0.4104	-0.0235	0.0557	-0.8301	0.5215	-0.2920	0.6731	-1.1272	0.0666	-0.3073	-0.6644	-0.3636	-0.2795	0.5445	-0.3984	-0.6556	-0.2180	-0.4833	0.2527	0.3438	1.1310	1.1874	-0.4656	-0.4250	0.3561	0.3819	-0.6182	0.3802	-0.9439	-0.2998	-0.3319	1.0737
23:19:05	DONG0014	82.48	0.49	2.080	0.868	0.932	0.916	0.768	1.163	0.910	1.045	0.7072	-0.7046	0.8653	-1.1906	0.2146	-0.5874	0.2900	-0.4703	-0.0181	-0.9918	0.3124	0.7023	-0.2560	0.1404	-0.6205	-0.1019	0.4085	-0.3723	0.8391	-0.7502	0.3220	0.0749	-0.3314	0.7413	-1.2839	0.6251	0.0702	-0.1243	-1.2058	0.0905	0.1099	0.4887	-0.5368	-0.2523	-0.2031	0.2509	-0.0758	0.9815	0.4878	-0.0782	-0.9551	0.3225	0.1754	0.1675	-0.3676	-0.1932	-0.8455	0.6405	0.5879	0.1091	-1.5908	0.4791	-0.4486	-0.3543	-0.9475	0.7577	0.1744	-0.5475
